# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
75, U Tham quan;U Thắng cảnh;U Đồi núi;U Rừng;T Thắng cảnh;T Hồ sông suối;price:5: (4, 3.80323), (40, 3.4634516), (14, 3.4317076), (47, 3.3359885), (21, 3.3301387), (7, 3.265), (36, 3.1187358), (24, 2.9784586), (10, 2.916016), (37, 2.903435), (19, 2.8682683), (2, 2.772661), (11, 2.748695), (28, 2.7425873), (41, 2.6261315), (8, 2.5669596), (16, 2.535659), (46, 2.523577), (25, 2.5201988), (18, 2.4435859), (44, 2.4298081), (5, 2.4073799), (1, 2.382239), (45, 2.3769288), (52, 2.3737452), (34, 2.3472455), (51, 2.3375533), (43, 2.2496855), (42, 2.2447832), (32, 2.2370656), (35, 2.1828089), (9, 2.1267443), (22*, 2.0891948), (29, 2.0194192), (23, 2.019177), (30, 1.9974344), (3, 1.974612), (49, 1.8035753), (27, 1.7985082), (20, 1.7894475), (15, 1.7437257), (17, 1.7045892), (13, 1.646777), (6, 1.6153845), (31, 1.5569209), (48, 1.4985691), (38, 1.4798994), (53, 1.4326615), (26, 1.2572745), (39, 1.0492523), (33, 0.98532015), (50, 0.9364252), (12, 0.8080331), 
75, U Tham quan;U Thắng cảnh;U Đồi núi;U Rừng;T Thắng cảnh;T Ẩm thực;T Giải trí;T Biển;price:1;price:2: (14*, 4.0315247), (36, 3.8550034), (4, 3.787693), (21, 3.715604), (28, 3.2576673), (19, 3.245438), (24, 3.2242665), (37, 3.0774004), (1, 3.0686326), (7, 3.0498862), (8, 3.015629), (40, 2.9611387), (11, 2.9517672), (2, 2.8393745), (41, 2.8383894), (45, 2.8311312), (52, 2.8108687), (46, 2.72971), (10, 2.6998272), (47, 2.6773925), (43, 2.5911012), (25, 2.5481281), (44, 2.4959664), (16, 2.4945428), (9, 2.418889), (32, 2.311998), (22, 2.2792633), (49, 2.2751415), (3, 2.2077816), (20, 2.1430838), (5, 2.1220753), (23, 2.0767987), (42, 2.0694885), (30, 1.9994544), (27, 1.9413191), (35, 1.9156294), (53, 1.908081), (34, 1.839175), (18, 1.8082017), (51, 1.7897817), (29, 1.7756153), (15, 1.7605786), (48, 1.6311784), (6, 1.5960119), (31, 1.572031), (17, 1.4535367), (33, 1.3058845), (26, 1.2800102), (38, 1.2724206), (13, 1.2467061), (50, 1.1706778), (39, 1.0803012), (12, 0.55357987), 
82, U Tâm linh;U Di tích;U Thắng cảnh;U Giải trí;U Biển;T Thắng cảnh;T Ẩm thực;T Hồ sông suối;T Rừng;price:1;price:2: (34, 5.0473547), (44, 4.712594), (21, 4.559165), (17, 4.4303756), (10, 4.401577), (7, 4.3516445), (51, 4.339961), (5, 4.226928), (8, 4.1838875), (14, 4.1571107), (41, 4.059288), (46, 4.022872), (37, 3.9416797), (20*, 3.9208739), (29, 3.908503), (45, 3.876784), (19, 3.8529994), (28, 3.7799683), (1, 3.766178), (18, 3.7581844), (52, 3.7530599), (25, 3.6937559), (30, 3.6837273), (22, 3.6644764), (36, 3.5866468), (53, 3.506628), (2, 3.468165), (3, 3.4548886), (11, 3.4001803), (39, 3.3265707), (9, 3.296927), (24, 3.2882552), (40, 3.2377915), (38, 3.231675), (31, 3.227637), (42, 3.168001), (43, 3.1348417), (15, 3.0866585), (23, 3.0834324), (35, 2.934602), (48, 2.8868825), (16, 2.8218236), (26, 2.8082578), (32, 2.807305), (4, 2.7897444), (6, 2.7751892), (12, 2.7531142), (49, 2.5482535), (13, 2.431489), (27, 2.331914), (50, 2.2482848), (47, 2.1210897), (33, 1.7072852), 
82, U Tâm linh;U Di tích;U Thắng cảnh;U Giải trí;U Biển;T Thắng cảnh;price:3: (34, 6.0834646), (7, 5.1569576), (17, 5.0253696), (5, 5.0247707), (44, 4.9223866), (10, 4.7240744), (21, 4.715753), (51, 4.6866493), (46, 4.5849524), (8, 4.549338), (18, 4.533425), (19, 4.508929), (52, 4.4480476), (37, 4.407504), (20, 4.399311), (40, 4.372729), (41, 4.3440413), (25, 4.307528), (45, 4.299362), (29, 4.29058), (14, 4.249071), (22, 4.212696), (1, 4.2084117), (9*, 4.151604), (31, 4.12366), (23, 4.0530415), (48, 3.9836965), (30, 3.9780085), (24, 3.9527013), (53, 3.9354339), (35, 3.9325597), (28, 3.931058), (11, 3.8661082), (38, 3.8637056), (39, 3.8494854), (3, 3.7243116), (15, 3.6936295), (42, 3.693402), (16, 3.6641128), (2, 3.6629815), (43, 3.627419), (6, 3.5305815), (36, 3.4414425), (12, 3.3346062), (32, 3.3071618), (4, 3.2527099), (26, 3.1206138), (47, 3.109201), (27, 2.9569774), (13, 2.8668077), (50, 2.6602757), (49, 2.6208472), (33, 2.085544), 
82, U Tâm linh;U Di tích;U Thắng cảnh;U Giải trí;U Biển;T Thắng cảnh;T Ẩm thực;T Giải trí;T Biển;price:2;price:3: (34, 5.6976485), (7, 4.8773856), (5, 4.851612), (21, 4.8459663), (44, 4.819552), (17, 4.7762704), (8, 4.7598944), (45, 4.7401204), (1, 4.6739187), (14, 4.6390553), (41, 4.636501), (46, 4.6062555), (19, 4.592424), (20, 4.525556), (52, 4.481082), (51, 4.444678), (10, 4.423885), (37, 4.2840896), (24, 4.2539663), (28, 4.21888), (29, 4.2071924), (9, 4.1968927), (18, 4.0934596), (25, 4.0754128), (22, 4.0343304), (30, 4.023442), (31, 4.0044265), (53, 3.9273503), (36, 3.9057744), (23, 3.8800592), (11, 3.85867), (40, 3.8446262), (43, 3.7450688), (48, 3.7273512), (39, 3.6789603), (15, 3.665993), (2, 3.6505487), (16, 3.4668643), (6, 3.4608848), (3, 3.4588892), (35, 3.4583323), (42, 3.4173229), (38, 3.4055543), (26, 3.267044), (32, 3.0512576), (4, 3.0420475), (27, 2.9482415), (12, 2.9472299), (49, 2.94243), (50, 2.5809345), (47, 2.5152686), (13*, 2.3635416), (33, 2.1125898), 
82, U Tâm linh;U Di tích;U Thắng cảnh;U Giải trí;U Biển;T Tâm linh;price:5: (34, 5.407519), (5, 4.695898), (7, 4.593806), (17, 4.588781), (44, 4.337618), (51*, 4.2728505), (10, 4.190152), (21, 4.0989695), (18, 4.092468), (46, 3.8881419), (20, 3.8771238), (41, 3.7750666), (29, 3.7316477), (25, 3.6840572), (40, 3.6755843), (8, 3.6591668), (31, 3.6422918), (37, 3.6211479), (14, 3.5841625), (24, 3.5424907), (30, 3.52893), (22, 3.5244713), (19, 3.5190766), (45, 3.4979522), (9, 3.4969404), (35, 3.4569647), (39, 3.448641), (28, 3.4061852), (26, 3.3819098), (53, 3.3334851), (11, 3.3254988), (52, 3.3123875), (1, 3.2901049), (2, 3.2141209), (42, 3.137526), (36, 3.135961), (23, 3.1043758), (3, 3.0988982), (16, 3.0736678), (47, 3.064108), (15, 3.0217624), (32, 2.9631674), (6, 2.9421158), (38, 2.9149506), (43, 2.8952577), (48, 2.7872922), (12, 2.7480853), (4, 2.6203885), (13, 2.4757493), (49, 2.4015622), (27, 2.243019), (50, 2.1120927), (33, 1.7385796), 
25, U Tham quan;U Thắng cảnh;U Ẩm thực;U Nghỉ dưỡng;U Biển;T Tham quan;price:1;price:2: (30, 5.120383), (19, 4.645855), (9, 4.618987), (7, 4.5195374), (43, 4.448808), (39, 4.313516), (14, 4.241271), (22, 4.191222), (45, 4.190364), (1, 4.1810136), (28, 4.167701), (52, 4.101747), (21, 4.088879), (37, 4.0497417), (44, 4.032229), (35, 4.010212), (5, 3.92864), (20, 3.8717923), (23, 3.8060703), (40, 3.5946329), (4, 3.515114), (34, 3.456858), (36, 3.4459016), (25, 3.4383278), (31, 3.4192889), (47, 3.3890858), (41, 3.387417), (32, 3.3814495), (26, 3.373988), (24, 3.365672), (3, 3.3504136), (27, 3.3480814), (2, 3.2833006), (51, 3.2555265), (49, 3.220719), (6, 3.1580434), (11, 3.1437104), (15, 3.1434042), (42, 3.0838473), (8, 3.016491), (18, 3.0086875), (46*, 3.0005715), (17, 2.9534235), (29, 2.8590834), (48, 2.7873127), (16, 2.7803934), (10, 2.663992), (33, 2.456747), (13, 2.4420657), (12, 2.4225276), (50, 1.9571303), (53, 1.8184443), (38, 1.2749552), 
25, U Tham quan;U Thắng cảnh;U Ẩm thực;U Nghỉ dưỡng;U Biển;T Ẩm thực;price:2;price:3: (30, 5.01768), (19, 4.813525), (9, 4.741255), (43, 4.481529), (7, 4.356047), (14, 4.2224445), (1, 4.2052784), (22, 4.130622), (39, 4.1266894), (45, 4.0596447), (21, 3.9424546), (5, 3.940893), (37, 3.9207013), (52, 3.8662698), (28, 3.8311028), (4, 3.8253422), (35*, 3.755895), (44, 3.6998487), (23, 3.6810706), (20, 3.6281343), (36, 3.6172528), (40, 3.5725675), (41, 3.5448384), (27, 3.503791), (51, 3.4752436), (34, 3.4623559), (26, 3.3451722), (25, 3.2919712), (2, 3.2579582), (6, 3.2075741), (46, 3.1957889), (8, 3.1344302), (47, 3.1188412), (17, 3.1138926), (32, 3.1103165), (31, 3.060796), (42, 3.0418468), (11, 3.0317817), (15, 3.0274227), (49, 3.003313), (24, 3.0026834), (48, 2.9839096), (18, 2.957932), (29, 2.9267352), (3, 2.9065442), (16, 2.8300443), (10, 2.520045), (33, 2.3779025), (12, 2.3651545), (13, 2.1539762), (50, 2.004846), (53, 1.6945895), (38, 1.234182), 
27, U Nghỉ dưỡng;T Tâm linh;price:5: (39, 4.626925), (10, 4.4615116), (47, 4.358382), (11, 4.277456), (5, 4.1681895), (15, 4.1366825), (46, 4.1329837), (29, 4.0873957), (27, 4.084543), (21, 4.0744286), (44, 4.0685925), (38, 4.0330715), (26, 3.9961493), (17, 3.925412), (16, 3.910252), (6, 3.857603), (28, 3.8194618), (2, 3.790241), (41, 3.7798967), (7, 3.6835017), (35, 3.6673622), (30, 3.654376), (42, 3.607074), (22, 3.5387192), (48, 3.5204108), (14, 3.5189695), (24, 3.5118637), (52*, 3.5093238), (36, 3.5082762), (18, 3.4948096), (4, 3.4667695), (34, 3.465065), (13, 3.4620705), (12, 3.4609532), (45, 3.4516826), (19, 3.4365935), (50, 3.357241), (43, 3.318831), (53, 3.2715135), (40, 3.2414272), (32, 3.239388), (49, 3.2339337), (1, 3.1834133), (20, 3.1673632), (25, 3.133917), (33, 3.0977178), (37, 3.0000725), (23, 2.9947126), (9, 2.973274), (8, 2.8925073), (3, 2.8866336), (31, 2.8506262), 
27, U Nghỉ dưỡng;T Di tích;T Tham quan;T Nông thôn;price:1;price:2: (11, 4.7353115), (39, 4.698341), (28, 4.67582), (44, 4.6715627), (15, 4.6181893), (21, 4.5599227), (10, 4.537058), (52, 4.4138894), (38, 4.3723803), (48, 4.3179064), (19, 4.2359447), (27, 4.217629), (5, 4.193899), (16, 4.1540136), (41, 4.12475), (46, 4.0911374), (2, 4.0671687), (22, 4.0488906), (45, 4.0113215), (30, 3.9996138), (24, 3.9703372), (14, 3.9683897), (47, 3.9535046), (17, 3.9473045), (1, 3.9304378), (53, 3.928306), (6, 3.8639011), (29, 3.8571687), (32, 3.7969933), (7, 3.7709174), (51, 3.7313483), (12, 3.7294545), (42, 3.6915023), (13, 3.6689556), (49, 3.6623547), (20, 3.6280584), (37, 3.628021), (26, 3.5986087), (40, 3.593296), (50, 3.580476), (43, 3.5710754), (8, 3.4778101), (4, 3.477168), (36, 3.4762046), (33, 3.4134707), (3, 3.3904057), (23, 3.3873086), (34, 3.3412638), (25, 3.3053567), (35, 3.296059), (9, 3.2417138), (18*, 3.046095), (31, 2.924092), 
27, U Nghỉ dưỡng;T Thắng cảnh;T Ẩm thực;T Giải trí;T Biển;price:2;price:3: (39, 3.0311325), (46, 3.0249853), (21, 2.9953134), (11, 2.9845154), (27, 2.9636538), (15, 2.9548008), (10, 2.8691325), (45, 2.8677392), (52, 2.8519063), (41, 2.815219), (28, 2.806045), (14, 2.7477503), (1, 2.7411156), (29, 2.7368283), (44, 2.7244146), (38, 2.6975632), (19, 2.6838288), (48, 2.6343577), (6, 2.5502603), (5, 2.497792), (16, 2.477337), (36, 2.4519775), (2, 2.400557), (24, 2.3972278), (51, 2.3455908), (43, 2.3425303), (30, 2.322776), (17, 2.2867892), (22, 2.2224665), (8, 2.167123), (7, 2.1409695), (4, 2.0623164), (42, 2.0607588), (26, 2.0551715), (53, 2.0392668), (50, 1.9999707), (20, 1.9896839), (47, 1.983431), (49, 1.9486897), (23, 1.9442841), (34, 1.9290828), (9, 1.8471143), (35, 1.842618), (37, 1.8369024), (12, 1.8339859), (25, 1.6991606), (18, 1.6696892), (33, 1.6456162), (40, 1.5843571), (13*, 1.5237511), (32, 1.5013664), (3, 1.4205128), (31, 1.386649), 
3, U Di tích;U Giải trí;U Mạo hiểm;U Đồi núi;U Biển;U Rừng;T Giải trí;T Nghỉ dưỡng;T Biển;price:4;price:5: (36, 5.127555), (34, 4.9771876), (25, 4.916606), (24, 4.8195014), (45*, 4.6400504), (8, 4.494409), (41, 4.3946667), (52, 4.3806877), (22, 4.2206593), (21, 4.199737), (10, 4.149174), (3, 4.0984716), (47, 4.071613), (19, 4.0031734), (51, 3.967926), (15, 3.8486414), (14, 3.8166673), (30, 3.767192), (39, 3.7315748), (28, 3.7293787), (31, 3.6033604), (18, 3.5909529), (7, 3.5580633), (29, 3.5522525), (44, 3.3784595), (2, 3.3501942), (16, 3.3033261), (5, 3.17216), (40, 3.1593704), (46, 3.1405492), (53, 3.1350768), (37, 3.1072502), (9, 3.0098062), (1, 2.9811378), (50, 2.916606), (17, 2.8382845), (35, 2.7850976), (23, 2.7471998), (32, 2.734352), (4, 2.7249358), (48, 2.6883535), (26, 2.6742623), (11, 2.669117), (43, 2.6576571), (20, 2.6277637), (49, 2.531288), (27, 2.4832277), (12, 2.4154775), (38, 2.3921251), (42, 2.3132288), (13, 2.117139), (6, 2.0568132), (33, 1.2368), 
30, U Di tích;U Mạo hiểm;U Nông thôn;T Ẩm thực;price:2;price:3: (25, 4.575179), (24, 4.239431), (8, 4.2235246), (36, 4.1891174), (2, 4.1088457), (15, 4.1068916), (34, 4.0828285), (53, 3.9583313), (50, 3.8985608), (52, 3.7460465), (19, 3.6967351), (22, 3.6413643), (14, 3.6306503), (12, 3.5980613), (45, 3.5882893), (40, 3.57725), (41, 3.4988692), (18, 3.4411304), (17, 3.416986), (44, 3.388263), (51, 3.3833647), (13, 3.3749688), (21, 3.3739917), (46, 3.3164062), (39, 3.205753), (9, 3.198122), (28, 3.161496), (26, 3.12704), (23, 3.112863), (38, 3.0707166), (16, 3.0612824), (30, 3.0070868), (7, 2.9497507), (3, 2.885885), (37, 2.859599), (35, 2.8373249), (31*, 2.834283), (27, 2.7991786), (49, 2.7838502), (43, 2.7702775), (32, 2.751979), (5, 2.749084), (1, 2.7262702), (47, 2.7203524), (29, 2.674561), (11, 2.6129427), (42, 2.4686582), (10, 2.3631432), (48, 2.3093643), (33, 2.258644), (6, 2.1793506), (20, 2.0864277), (4, 2.0450437), 
30, U Di tích;U Mạo hiểm;U Nông thôn;T Tham quan;price:1;price:2: (25, 5.688817), (24, 5.5697002), (15, 5.1901546), (2, 5.101469), (8, 5.0728664), (53, 5.049467), (34, 5.0446115), (36, 4.985047), (52, 4.948805), (50, 4.818126), (44, 4.6879244), (45, 4.68629), (22, 4.6692457), (13, 4.630339), (12, 4.6227155), (14, 4.616758), (40, 4.5665965), (19, 4.4963455), (21, 4.487697), (28*, 4.4653745), (18, 4.459167), (39, 4.359861), (41, 4.3087287), (3, 4.297035), (17, 4.223798), (23, 4.205144), (31, 4.160057), (51, 4.1309285), (26, 4.1231365), (46, 4.08847), (7, 4.080522), (38, 4.0787706), (30, 4.07707), (35, 4.058923), (9, 4.0431347), (32, 3.9903932), (16, 3.9789124), (49, 3.968537), (47, 3.9578779), (37, 3.9559205), (43, 3.7048373), (5, 3.7041118), (11, 3.6921523), (1, 3.6692867), (27, 3.6107497), (29, 3.5741901), (42, 3.4779398), (10, 3.474371), (33, 3.3047695), (20, 3.2973666), (6, 3.0971007), (48, 3.0800483), (4, 2.7020967), 
52, U Tham quan;U Thắng cảnh;U Ẩm thực;U Mạo hiểm;U Hồ sông suối;U Đô thị;U Biển;T Tham quan;price:5: (30, 4.9278626), (40, 4.7481904), (22, 4.605043), (44, 4.5697646), (25, 4.358958), (5, 4.3303885), (7, 4.2253237), (19, 4.217065), (45, 4.171662), (39, 4.1467924), (16*, 4.0967765), (28, 4.0622773), (37, 3.8967798), (34, 3.7254064), (24, 3.5638494), (3, 3.5463974), (8, 3.5314631), (26, 3.5296535), (15, 3.460502), (43, 3.4455974), (9, 3.437247), (51, 3.4112942), (21, 3.3894453), (4, 3.348341), (1, 3.309347), (52, 3.2000086), (10, 3.1839383), (36, 3.1550634), (32, 3.121773), (41, 3.0720305), (31, 3.0361254), (48, 3.0266397), (27, 3.0136073), (18, 2.9603038), (20, 2.9500988), (47, 2.92492), (2, 2.9206352), (46, 2.8507965), (35, 2.8068073), (49, 2.8044643), (14, 2.7965605), (6, 2.7770147), (23, 2.635502), (11, 2.618721), (42, 2.5042005), (17, 2.476044), (13, 2.2609336), (50, 2.1960003), (33, 2.0594704), (38, 1.458313), (29, 1.3190165), (12, 1.2882465), (53, 1.0971358), 
52, U Tham quan;U Thắng cảnh;U Ẩm thực;U Mạo hiểm;U Hồ sông suối;U Đô thị;U Biển;T Giải trí;T Nghỉ dưỡng;T Đồi núi;T Biển;price:5: (30, 4.442534), (25, 4.036969), (45, 4.01005), (40, 3.9682329), (44, 3.8143702), (22, 3.6416166), (7, 3.5000348), (24, 3.4841907), (5, 3.4715617), (19, 3.4532661), (39, 3.3541915), (16, 3.348439), (28, 3.2882786), (43*, 3.011141), (8, 2.992949), (26, 2.9351692), (3, 2.929759), (9, 2.899471), (37, 2.8252797), (1, 2.673361), (34, 2.618196), (41, 2.6079164), (4, 2.583131), (27, 2.5785306), (46, 2.5639617), (35, 2.5465446), (21, 2.542842), (49, 2.5312028), (15, 2.4843624), (31, 2.4829056), (10, 2.480029), (52, 2.4636111), (48, 2.4568138), (51, 2.4538116), (20, 2.4204514), (14, 2.3852124), (36, 2.35173), (47, 2.289063), (2, 2.2641892), (32, 2.0701485), (11, 2.053431), (18, 2.0348465), (23, 2.0268948), (6, 2.0024343), (50, 1.9653223), (17, 1.7626791), (42, 1.5222104), (13, 1.4974687), (33, 1.1752989), (29, 0.94972825), (53, 0.5467855), (38, 0.425421), (12, 0.2551322), 
52, U Tham quan;U Thắng cảnh;U Ẩm thực;U Mạo hiểm;U Hồ sông suối;U Đô thị;U Biển;T Ẩm thực;price:1;price:2: (30, 4.8652453), (22, 4.618812), (44, 4.441961), (19, 4.4004693), (25, 4.257986), (28, 4.1968546), (40, 4.0261307), (7, 3.8955743), (37*, 3.8924968), (39, 3.8916087), (45, 3.8403385), (5, 3.790695), (16, 3.7540832), (3, 3.7260141), (8, 3.6796298), (36, 3.6044772), (21, 3.5257113), (43, 3.5254774), (4, 3.4700227), (1, 3.399347), (26, 3.3469143), (52, 3.2259555), (9, 3.2068667), (41, 3.1357205), (34, 3.1237242), (24, 3.0962253), (14, 3.0787413), (51, 3.0590029), (10, 3.0192404), (2, 3.0072348), (27, 2.9676666), (48, 2.9445794), (15, 2.916595), (49, 2.8345153), (46, 2.8290596), (20, 2.7576144), (11, 2.5127892), (18, 2.508113), (31, 2.4878523), (6, 2.439742), (50, 2.4218094), (35, 2.4183793), (42, 2.3834705), (17, 2.3746738), (23, 2.2873197), (47, 2.19532), (13, 2.1366475), (33, 2.0870647), (38, 1.3849996), (53, 1.248712), (29, 1.0727649), (12, 0.9875752), 
67, U Di tích;U Ẩm thực;U Giải trí;U Nghỉ dưỡng;U Đồi núi;U Rừng;T Ẩm thực;price:1;price:2: (36, 6.2381268), (21, 4.975479), (14, 4.9625373), (25, 4.957641), (10, 4.903531), (34, 4.890557), (29, 4.852726), (52, 4.7683797), (8, 4.4423795), (4, 4.4348545), (51, 4.4251747), (16, 4.418374), (45, 4.3628273), (22, 4.357852), (37, 4.274009), (41, 4.2377906), (47, 4.231293), (2, 4.1413407), (18, 4.1273527), (32, 4.088498), (15, 4.0875497), (28, 4.0438647), (46, 4.0419726), (19, 4.0272884), (39, 4.0050817), (49, 3.855411), (44, 3.847286), (30, 3.7796133), (11, 3.7428277), (3, 3.740089), (42, 3.7350736), (53, 3.5988843), (1, 3.5561757), (40, 3.4012203), (5, 3.3889334), (24, 3.3298159), (7, 3.3241296), (23, 3.2937055), (9, 3.2930772), (50, 3.2079093), (20, 3.1399505), (12, 3.0900245), (31, 3.0887253), (6, 2.997285), (26, 2.9851146), (13, 2.9816773), (43, 2.8721318), (48, 2.8577704), (27, 2.8008459), (35, 2.4406004), (17, 2.0644467), (33*, 1.6272238), 
67, U Di tích;U Ẩm thực;U Giải trí;U Nghỉ dưỡng;U Đồi núi;U Rừng;T Thắng cảnh;T Đồi núi;price:5: (36, 5.403987), (29, 5.2044606), (34, 5.166707), (10*, 5.0817657), (25, 5.0513), (47, 4.767259), (14, 4.672362), (52, 4.643365), (45, 4.634806), (16, 4.5991273), (51, 4.487395), (18, 4.4790254), (21, 4.469739), (4, 4.329693), (8, 4.3176904), (46, 4.1598454), (15, 4.024508), (22, 4.0101204), (38, 3.9891968), (37, 3.922519), (41, 3.9197898), (2, 3.91215), (44, 3.8500543), (32, 3.8163195), (11, 3.779166), (39, 3.753289), (28, 3.6913884), (40, 3.6759093), (49, 3.6671374), (19, 3.6076965), (42, 3.588699), (30, 3.5790145), (5, 3.570631), (24, 3.4879491), (53, 3.4786892), (9, 3.476502), (3, 3.4537117), (23, 3.3574646), (31, 3.3430123), (7, 3.291982), (12, 3.1391141), (50, 3.1372843), (6, 3.1101792), (20, 3.0797746), (26, 3.0699742), (35, 3.0174687), (1, 2.9805548), (13, 2.9666238), (48, 2.7415872), (43, 2.7344995), (27, 2.5074966), (17, 1.8527374), (33, 1.206149), 
21, U Di tích;U Đô thị;U Đồi núi;U Biển;T Giải trí;T Đô thị;T Biển;price:4;price:5: (30, 4.963777), (24, 4.091356), (36, 3.9895294), (19, 3.9153187), (21, 3.8178241), (25, 3.8132262), (39, 3.7177994), (49, 3.656604), (8, 3.5810885), (3, 3.4393415), (18, 3.4187942), (22, 3.409604), (31, 3.3897502), (9, 3.38121), (45, 3.3223393), (34, 3.2573788), (41, 3.2292318), (5, 3.1878085), (37, 2.9312425), (40, 2.9138095), (29, 2.7651742), (23, 2.7154782), (53, 2.6379163), (7, 2.6005669), (14, 2.540467), (26, 2.514168), (51, 2.4747324), (42*, 2.4720843), (44, 2.4243124), (35, 2.4183545), (48, 2.3845263), (10, 2.3387284), (1, 2.336103), (46, 2.221774), (28, 2.0836875), (52, 2.0611298), (12, 2.0529053), (15, 2.043797), (43, 2.02554), (13, 1.9141326), (17, 1.8351042), (20, 1.8262082), (4, 1.793039), (16, 1.732336), (47, 1.7173926), (32, 1.6799246), (6, 1.4975699), (50, 1.4719058), (27, 1.412905), (2, 1.4085704), (33, 1.1098058), (38, 1.0816687), (11, 0.96048933), 
21, U Di tích;U Đô thị;U Đồi núi;U Biển;T Tham quan;price:1;price:2: (30, 5.361243), (19, 4.646962), (36, 4.3632593), (39, 4.2974105), (24, 4.210538), (21, 4.1846046), (25, 4.1468472), (8, 4.093582), (22, 3.9784791), (3, 3.9360383), (49, 3.708522), (18, 3.674331), (40, 3.5181525), (37, 3.4809036), (45, 3.342161), (31, 3.3172607), (34, 3.1888046), (14, 3.1846135), (23, 3.1699576), (5, 3.1241167), (41, 3.1084292), (42, 3.1057174), (9, 3.0338526), (53, 3.0252008), (44, 2.885713), (1, 2.884209), (7, 2.7903554), (51, 2.781775), (52, 2.7651792), (48, 2.75279), (28, 2.749401), (10, 2.6900644), (12, 2.643667), (26, 2.629171), (13, 2.6137164), (29*, 2.4147549), (32, 2.345184), (15, 2.321316), (35, 2.2552543), (46, 2.1643815), (16, 2.1143565), (4, 2.059176), (43, 1.9702755), (6, 1.8991293), (2, 1.883831), (17, 1.8835489), (20, 1.8370987), (27, 1.6367725), (38, 1.6211345), (47, 1.6052455), (50, 1.547363), (33, 1.5158006), (11, 1.3390522), 
40, U Thắng cảnh;U Biển;U Rừng;T Thắng cảnh;T Ẩm thực;T Giải trí;T Biển;price:2;price:3: (11, 4.8589387), (19, 4.798668), (28, 4.2085195), (14, 4.0772977), (1, 3.9143586), (41, 3.8331058), (45, 3.7028005), (22, 3.6838458), (36, 3.676837), (21, 3.675566), (46, 3.5771422), (8, 3.543471), (4, 3.488818), (7, 3.461909), (29, 3.4499695), (44, 3.4237363), (9, 3.416702), (24, 3.3816235), (5, 3.3230836), (52, 3.302778), (39, 3.282503), (48, 3.240966), (40, 3.0499074), (37, 3.0321949), (10, 2.9134529), (16, 2.90745), (6, 2.9050906), (43, 2.903817), (47, 2.892541), (15, 2.8735955), (34, 2.82241), (25, 2.8037257), (27, 2.7489195), (17, 2.6237638), (20, 2.5599067), (3, 2.5001953), (49, 2.4611025), (2, 2.291952), (23, 2.2564976), (35, 2.1486316), (53, 2.1455128), (42, 2.141547), (31, 2.1066542), (18, 1.9872345), (26, 1.9708184), (51, 1.9119915), (50, 1.7036649), (38, 1.6598117), (33, 1.3432648), (32, 1.3240448), (13*, 1.1834303), (30, 0.9050991), (12, 0.596035), 
50, U Ẩm thực;U Giải trí;U Nghỉ dưỡng;U Biển;T Tâm linh;price:5: (39, 4.7635937), (22, 4.7074804), (29, 4.520865), (51, 4.4028363), (9, 4.335964), (5, 4.248802), (45, 4.2426023), (30, 4.131958), (36, 4.128237), (52, 4.117985), (10, 4.012553), (34, 3.9786005), (26*, 3.9615414), (7, 3.9332922), (37, 3.846081), (28, 3.817696), (19, 3.7753546), (4, 3.7167742), (42, 3.6227212), (32, 3.6204078), (15, 3.5996823), (44, 3.5834222), (8, 3.5827172), (41, 3.5772772), (14, 3.5608113), (16, 3.5435803), (21, 3.527547), (31, 3.5068119), (49, 3.4450045), (35, 3.416186), (6, 3.4145107), (20, 3.3996413), (47, 3.3793259), (46, 3.3784108), (3, 3.3722677), (1, 3.365723), (25, 3.3593714), (43, 3.323559), (18, 3.3222582), (2, 3.1822546), (23, 3.1378703), (48, 3.0732808), (11, 3.0466332), (27, 2.9345453), (17, 2.844224), (40, 2.822112), (12, 2.802766), (50, 2.6801765), (24, 2.4870481), (33, 2.3707874), (38, 2.2302926), (13, 2.1320162), 
50, U Ẩm thực;U Giải trí;U Nghỉ dưỡng;U Biển;T Ẩm thực;price:2;price:3: (22, 4.1624813), (39, 3.9595778), (52, 3.7762399), (36, 3.702701), (45, 3.694498), (19, 3.6895545), (51, 3.6268559), (9, 3.5661104), (29, 3.5383184), (30, 3.3977568), (37, 3.3185596), (1, 3.2843308), (8, 3.2648323), (28, 3.2404535), (5, 3.2181122), (41, 3.149205), (4, 3.1154542), (10, 3.0959034), (14, 3.078735), (7, 3.0610762), (34, 3.0315454), (15, 2.9962208), (48, 2.9833162), (21, 2.9322233), (43, 2.850481), (32, 2.8463914), (16, 2.8303523), (42, 2.8299758), (44, 2.8079684), (6, 2.772214), (26, 2.6965513), (23, 2.6400268), (20, 2.6332407), (46, 2.6245775), (49, 2.571987), (3, 2.4762635), (2, 2.4609132), (25, 2.45769), (31, 2.4132297), (27, 2.3729842), (11, 2.361811), (35*, 2.2503102), (18, 2.2224593), (12, 2.1395526), (40, 2.1113346), (17, 2.0251493), (50, 1.9277042), (47, 1.8457818), (38, 1.7176919), (24, 1.6771169), (33, 1.6418409), (53, 1.4716823), (13, 1.1235474), 
